t; x; y; theta
47237214.769000; 0.00; 0.00; 165.09
47251692.518000; 0.00; 0.00; 165.09
47267025.626000; 0.00; 0.00; 165.09
47285042.600000; 0.00; 0.00; 165.09
47299369.689000; 0.00; 0.00; 165.09
47316573.106000; 0.00; 0.00; 165.09
47330824.650001; 0.00; 0.00; 165.09
47348506.128000; 0.00; 0.00; 165.09
47363653.284000; 0.00; 0.00; 165.09
47381194.986000; 0.00; 0.00; 165.09
47395493.477000; 0.00; 0.00; 165.09
47412670.446001; 0.00; 0.00; 165.09
47426777.650001; 0.00; 0.00; 165.09
47444017.717000; 0.00; 0.00; 165.09
47461536.730000; 0.00; 0.00; 165.09
47475652.011001; 0.00; 0.00; 165.09
47490787.567000; 0.00; 0.00; 165.09
47508318.226001; 0.00; 0.00; 165.09
47523501.969000; 0.00; 0.00; 165.09
47540709.944000; 0.00; 0.00; 165.09
47555023.017000; 0.00; 0.00; 165.09
47572849.596001; 0.00; 0.00; 165.09
47587328.396001; 0.00; 0.00; 165.09
47605014.624001; 0.00; 0.00; 165.09
47619405.026000; 0.00; 0.00; 165.09
47636944.319001; 0.00; 0.00; 165.09
47651288.609000; 0.00; 0.00; 165.09
47669023.457001; 0.00; 0.00; 165.09
47683229.098001; 0.00; 0.00; 165.09
47701298.151000; 0.00; 0.00; 165.09
47715794.116000; 0.00; 0.00; 165.09
47731098.998001; 0.00; 0.00; 165.09
47748883.115001; 0.00; 0.00; 165.09
47763702.310000; 0.00; 0.00; 165.09
47779057.578000; 0.00; 0.00; 165.09
47796467.332001; 0.00; 0.00; 165.09
47810951.381001; 0.00; 0.00; 165.09
47828251.104000; 0.00; 0.00; 165.09
47843236.963000; 0.00; 0.00; 165.09
47860436.307000; 0.00; 0.00; 165.09
47875477.944001; 0.00; 0.00; 165.09
47893057.362000; 0.00; 0.00; 165.09
47907250.547000; 0.00; 0.00; 165.09
47924720.369000; 0.00; 0.00; 165.09
47939506.168000; 0.00; 0.00; 165.09
47956884.875001; 0.00; 0.00; 165.09
47971106.069001; 0.00; 0.00; 165.09
47988481.890000; 0.00; 0.00; 165.09
48002956.821000; 0.00; 0.00; 165.09
48020417.706000; 0.00; 0.00; 165.09
48035354.798000; 0.00; 0.00; 165.09
48052985.103001; 0.00; 0.00; 165.09
48067200.507000; 0.00; 0.00; 165.09
48084795.445001; 0.00; 0.00; 165.09
48099747.819000; 0.00; 0.00; 165.09
48114867.605000; 0.00; 0.00; 165.09
48132095.141000; 0.00; 0.00; 165.09
48149295.509000; 0.00; 0.00; 165.09
48163629.508000; 0.00; 0.00; 165.09
48179182.395000; 0.00; 0.00; 165.09
48196695.150001; 0.00; 0.00; 165.09
48211039.727000; 0.00; 0.00; 165.09
48228579.728001; 0.00; 0.00; 165.09
48243844.356002; 0.00; 0.00; 165.09
48261323.074000; 0.00; 0.00; 165.09
48275641.485001; 0.00; 0.00; 165.09
48291002.575000; 0.00; 0.00; 165.09
48308512.501000; 0.00; 0.00; 165.09
48322794.343000; 0.00; 0.00; 165.09
48340593.856000; 0.00; 0.00; 165.09
48354752.614000; 0.00; 0.00; 165.09
48370933.197001; 0.00; 0.00; 165.09
48388334.113001; 0.00; 0.00; 165.09
48405668.107000; 0.00; 0.00; 165.09
48419896.003000; 0.00; 0.00; 165.09
48435437.949000; 0.00; 0.00; 165.09
48452974.976001; 0.00; 0.00; 165.09
48467218.194000; 0.00; 0.00; 165.09
48484799.819000; 0.00; 0.00; 165.09
48499253.110000; 0.00; 0.00; 165.09
48516631.851000; 0.00; 0.00; 165.09
48531039.145000; 0.00; 0.00; 165.09
48548904.838000; 0.00; 0.00; 165.09
48563214.399001; 0.00; 0.00; 165.09
48578764.372001; 0.00; 0.00; 165.09
48595988.016000; 0.00; 0.00; 165.09
48611164.342000; 0.00; 0.00; 165.09
48628395.053000; 0.00; 0.00; 165.09
48643317.219000; 0.00; 0.00; 165.09
48660465.743000; 0.00; 0.00; 165.09
48675484.042000; 0.00; 0.00; 165.09
48693192.581000; 0.00; 0.00; 165.09
48707408.040000; 0.00; 0.00; 165.09
48725097.266001; 0.00; 0.00; 165.09
48739220.836000; 0.00; 0.00; 165.09
48757152.137000; 0.00; 0.00; 165.09
48771515.811001; 0.00; 0.00; 165.09
48789388.634000; 0.00; 0.00; 165.09
48803805.124001; 0.00; 0.00; 165.09
48819204.596001; 0.00; 0.00; 165.09
48837130.692000; 0.00; 0.00; 165.09
48851828.325001; 0.00; 0.00; 165.09
48869288.485000; 0.00; 0.00; 165.09
48883417.918000; 0.00; 0.00; 165.09
48900945.529000; 0.00; 0.00; 165.09
48915220.449000; 0.00; 0.00; 165.09
48932512.498001; 0.00; 0.00; 165.09
48946938.008000; 0.00; 0.00; 165.09
48964397.838000; 0.00; 0.00; 165.09
48979249.451000; 0.00; 0.00; 165.09
48996397.317000; 0.00; 0.00; 165.09
49011266.171000; 0.00; 0.00; 165.09
49028678.760000; 0.00; 0.00; 165.09
49043030.579000; 0.00; 0.00; 165.09
49060551.082001; 0.00; 0.00; 165.09
49075376.543000; 0.00; 0.00; 165.09
49093022.124001; 0.00; 0.00; 165.09
49107380.062000; 0.00; 0.00; 165.09
49124987.474001; 0.00; 0.00; 165.09
49139506.860001; 0.00; 0.00; 165.09
49156994.171000; 0.00; 0.00; 165.09
49171436.172000; 0.00; 0.00; 165.09
49188995.273000; 0.00; 0.00; 165.09
49203113.051001; 0.00; 0.00; 165.09
49220597.277000; 0.00; 0.00; 165.09
49235249.764000; 0.00; 0.00; 165.09
49252621.740000; 0.00; 0.00; 165.09
49266922.044001; 0.00; 0.00; 165.09
49284564.809001; 0.00; 0.00; 165.09
49299483.181001; 0.00; 0.00; 165.09
49316869.793001; 0.00; 0.00; 165.09
49331219.395000; 0.00; 0.00; 165.09
49348804.284000; 0.00; 0.00; 165.09
49363689.610000; 0.00; 0.00; 165.09
49381083.680000; 0.00; 0.00; 165.09
49395365.908000; 0.00; 0.00; 165.09
49412785.076001; 0.00; 0.00; 165.09
49427057.373000; 0.00; 0.00; 165.09
49444604.542000; 0.00; 0.00; 165.09
49459297.105000; 0.00; 0.00; 165.09
49477376.912001; 0.00; 0.00; 165.09
49491694.382000; 0.00; 0.00; 165.09
49508967.891000; 0.00; 0.00; 165.09
49523044.419001; 0.00; 0.00; 165.09
49540414.270000; 0.00; 0.00; 165.09
49555026.940001; 0.00; 0.00; 165.09
49572308.169001; 0.00; 0.00; 165.09
49587007.615001; 0.00; 0.00; 165.09
49604374.394000; 0.00; 0.00; 165.09
49619077.242001; 0.00; 0.00; 165.09
49636494.674001; 0.00; 0.00; 165.09
49651021.217001; 0.00; 0.00; 165.09
49668718.841001; 0.00; 0.00; 165.09
49682931.836000; 0.00; 0.00; 165.09
49700369.047000; 0.00; 0.00; 165.09
49717612.275000; 0.00; 0.00; 165.09
49731655.670000; 0.00; 0.00; 165.09
49746941.194000; 0.00; 0.00; 165.09
49765096.346001; 0.00; 0.00; 165.09
49779507.202000; 0.00; 0.00; 165.09
49794956.006001; 0.00; 0.00; 165.09
49812976.339000; 0.00; 0.00; 165.09
49827491.761001; 0.00; 0.00; 165.09
49842750.090000; 0.00; 0.00; 165.09
49860610.353001; 0.00; 0.00; 165.09
49874825.205000; 0.00; 0.00; 165.09
49892266.507001; 0.00; 0.00; 165.09
49907327.247001; 0.00; 0.00; 165.09
49924676.072001; 0.00; 0.00; 165.09
49938813.146001; 0.00; 0.00; 165.09
49956321.752000; 0.00; 0.00; 165.09
49971476.320001; 0.00; 0.00; 165.09
49989013.773000; 0.00; 0.00; 165.09
50003042.152999; 0.00; 0.00; 165.09
50020599.435000; 0.00; 0.00; 165.09
50035195.160001; 0.00; 0.00; 165.09
50052737.887000; 0.00; 0.00; 165.09
50066954.419001; 0.00; 0.00; 165.09
50084540.871000; 0.00; 0.00; 165.09
50098702.870001; 0.00; 0.00; 165.09
50116441.761000; 0.00; 0.00; 165.09
50131092.178000; 0.00; 0.00; 165.09
50148732.848000; 0.00; 0.00; 165.09
50163374.389000; 0.00; 0.00; 165.09
50181181.054001; 0.00; 0.00; 165.09
50195619.453000; 0.00; 0.00; 165.09
50213438.181001; 0.00; 0.00; 165.09
50227586.362000; 0.00; 0.00; 165.09
50245116.743000; 0.00; 0.00; 165.09
50259253.105000; 0.00; 0.00; 165.09
50276713.450000; 0.00; 0.00; 165.09
50291520.699000; 0.00; 0.00; 165.09
50306646.226001; 0.00; 0.00; 165.09
50323706.792000; 0.00; 0.00; 165.09
50340201.209001; 0.00; 0.00; 165.09
50355085.735001; 0.00; 0.00; 165.09
50372430.445000; 0.00; 0.00; 165.09
50387570.377000; 0.00; 0.00; 165.09
50402716.660000; 0.00; 0.00; 165.09
50419802.158001; 0.00; 0.00; 165.09
50434935.733001; 0.00; 0.00; 165.09
50452589.721001; 0.00; 0.00; 165.09
50467594.584001; 0.00; 0.00; 165.09
50482664.742001; 0.00; 0.00; 165.09
50499972.098001; 0.00; 0.00; 165.09
50515119.917001; 0.00; 0.00; 165.09
50532806.771001; 0.00; 0.00; 165.09
50547160.362000; 0.00; 0.00; 165.09
50564486.078001; 0.00; 0.00; 165.09
50579454.462001; 0.00; 0.00; 165.09
50597013.517000; 0.00; 0.00; 165.09
50611228.484000; 0.00; 0.00; 165.09
50628569.492000; 0.00; 0.00; 165.09
50643615.667000; 0.00; 0.00; 165.09
50661326.667001; 0.00; 0.00; 165.09
50675821.282001; 0.00; 0.00; 165.09
50690986.662000; 0.00; 0.00; 165.09
50708426.780001; 0.00; 0.00; 165.09
50723630.970000; 0.00; 0.00; 165.09
50741132.190001; 0.00; 0.00; 165.09
50755694.966001; 0.00; 0.00; 165.09
50773316.976001; 0.00; 0.00; 165.09
50787318.068000; 0.00; 0.00; 165.09
50804885.677000; 0.00; 0.00; 165.09
50819157.679001; 0.00; 0.00; 165.09
50836564.705000; 0.00; 0.00; 165.09
50851186.866000; 0.00; 0.00; 165.09
50868981.467001; 0.00; 0.00; 165.09
50883288.004001; 0.00; 0.00; 165.09
50898935.190001; 0.00; 0.00; 165.09
50916456.190000; 0.00; 0.00; 165.09
50931270.548000; 0.00; 0.00; 165.09
50948740.632001; 0.00; 0.00; 165.09
50963275.571000; 0.00; 0.00; 165.09
50980836.550000; 0.00; 0.00; 165.09
50995268.477001; 0.00; 0.00; 165.09
51012975.141001; 0.00; 0.00; 165.09
51027290.186000; 0.00; 0.00; 165.09
51044779.744000; 0.00; 0.00; 165.09
51059184.953000; 0.00; 0.00; 165.09
51076681.800000; 0.00; 0.00; 165.09
51090990.071000; 0.00; 0.00; 165.09
51108421.082000; 0.00; 0.00; 165.09
51123465.466001; 0.00; 0.00; 165.09
51140832.623000; 0.00; 0.00; 165.09
51154925.648001; 0.00; 0.00; 165.09
51172520.383000; 0.00; 0.00; 165.09
51187394.210000; 0.00; 0.00; 165.09
51204999.770000; 0.00; 0.00; 165.09
51219618.498000; 0.00; 0.00; 165.09
51234802.943001; 0.00; 0.00; 165.09
51252236.073000; 0.00; 0.00; 165.09
51267481.670000; 0.00; 0.00; 165.09
51285261.369000; 0.00; 0.00; 165.09
51299724.953000; 0.00; 0.00; 165.09
51316951.705000; 0.00; 0.00; 165.09
51331300.174000; 0.00; 0.00; 165.09
51348847.471001; 0.00; 0.00; 165.09
51363291.304001; 0.00; 0.00; 165.09
51380666.526000; 0.00; 0.00; 165.09
51395443.705000; 0.00; 0.00; 165.09
51412874.298000; 0.00; 0.00; 165.09
51427178.214001; 0.00; 0.00; 165.09
51445035.995001; 0.00; 0.00; 165.09
51459504.319000; 0.00; 0.00; 165.09
51476870.146001; 0.00; 0.00; 165.09
51491257.369000; 0.00; 0.00; 165.09
51508695.247001; 0.00; 0.00; 165.09
51523076.088000; 0.00; 0.00; 165.09
51540444.051001; 0.00; 0.00; 165.09
51554830.215000; 0.00; 0.00; 165.09
51572046.476000; 0.00; 0.00; 165.09
51589229.572001; 0.00; 0.00; 165.09
51603777.321000; 0.00; 0.00; 165.09
51618959.399000; 0.00; 0.00; 165.09
51636186.936000; 0.00; 0.00; 165.09
51653460.383000; 0.00; 0.00; 165.09
51667475.657001; 0.00; 0.00; 165.09
51684698.832001; 0.00; 0.00; 165.09
51698878.548000; 0.00; 0.00; 165.09
51716209.457001; 0.00; 0.00; 165.09
51731186.972000; 0.00; 0.00; 165.09
51748403.874001; 0.00; 0.00; 165.09
51763356.461000; 0.00; 0.00; 165.09
51780754.779000; 0.00; 0.00; 165.09
51794815.011001; 0.00; 0.00; 165.09
51811869.477000; 0.00; 0.00; 165.09
51826967.533001; 0.00; 0.00; 165.09
51844511.343000; 0.00; 0.00; 165.09
51861700.929001; 0.00; 0.00; 165.09
51875697.611000; 0.00; 0.00; 165.09
51892971.945000; 0.00; 0.00; 165.09
51906933.160001; 0.00; 0.00; 165.09
51924191.652000; 0.00; 0.00; 165.09
51939082.239000; 0.00; 0.00; 165.09
51956295.472001; 0.00; 0.00; 165.09
51971156.239000; 0.00; 0.00; 165.09
51988256.086000; 0.00; 0.00; 165.09
52005364.126000; 0.00; 0.00; 165.09
52019316.275001; 0.00; 0.00; 165.09
52036508.238001; 0.00; 0.00; 165.09
52050984.061001; 0.00; 0.00; 165.09
52068246.655000; 0.00; 0.00; 165.09
52083405.172000; 0.00; 0.00; 165.09
52100845.261001; 0.00; 0.00; 165.09
52115618.256001; 0.00; 0.00; 165.09
52133174.375000; 0.00; 0.00; 165.09
52147654.469001; 0.00; 0.00; 165.09
52163300.848001; 0.00; 0.00; 165.09
52181071.515000; 0.00; 0.00; 165.09
52195535.250000; 0.00; 0.00; 165.09
52213191.733000; 0.00; 0.00; 165.09
52227653.044001; 0.00; 0.00; 165.09
52242879.468000; 0.00; 0.00; 165.09
52260681.957001; 0.00; 0.00; 165.09
52275223.137001; 0.00; 0.00; 165.09
52292847.023000; 0.00; 0.00; 165.09
52307474.967001; 0.00; 0.00; 165.09
52322768.445001; 0.00; 0.00; 165.09
52340207.065001; 0.00; 0.00; 165.09
52355146.259001; 0.00; 0.00; 165.09
52370728.133000; 0.00; 0.00; 165.09
52388196.969000; 0.00; 0.00; 165.09
52402787.115001; 0.00; 0.00; 165.09
52420544.735001; 0.00; 0.00; 165.09
52435563.583000; 0.00; 0.00; 165.09
52453227.930000; 0.00; 0.00; 165.09
52467554.952000; 0.00; 0.00; 165.09
52484888.416000; 0.00; 0.00; 165.09
52498978.054001; 0.00; 0.00; 165.09
52516421.331000; 0.00; 0.00; 165.09
52531076.252001; 0.00; 0.00; 165.09
52548815.800000; 0.00; 0.00; 165.09
52563432.751000; 0.00; 0.00; 165.09
52580922.753000; 0.00; 0.00; 165.09
52595450.931001; 0.00; 0.00; 165.09
52613066.975000; 0.00; 0.00; 165.09
52627495.480000; 0.00; 0.00; 165.09
52645038.317000; 0.00; 0.00; 165.09
52659448.053000; 0.00; 0.00; 165.09
52677053.324000; 0.00; 0.00; 165.09
52691445.636001; 0.00; 0.00; 165.09
52708673.809000; 0.00; 0.00; 165.09
52722826.946000; 0.00; 0.00; 165.09
52740160.410001; 0.00; 0.00; 165.09
52754989.181001; 0.00; 0.00; 165.09
52772721.828000; 0.00; 0.00; 165.09
52787638.874001; 0.00; 0.00; 165.09
52805227.837001; 0.00; 0.00; 165.09
52819572.679001; 0.00; 0.00; 165.09
52837213.932000; 0.00; 0.00; 165.09
52851204.865000; 0.00; 0.00; 165.09
52868576.056001; 0.00; 0.00; 165.09
52883061.311001; 0.00; 0.00; 165.09
52900593.750001; 0.00; 0.00; 165.09
52915032.073002; 0.00; 0.00; 165.09
52932306.989000; 0.00; 0.00; 165.09
52946899.858001; 0.00; 0.00; 165.09
52964292.679001; 0.00; 0.00; 165.09
