t; x; y; theta
6643998.106998; 0.00; 0.00; 0.00
6658899.271999; 0.00; 0.00; 0.00
6675910.228001; 0.00; 0.00; 0.00
6692890.297998; 0.00; 0.00; 0.00
6706674.144999; 0.00; 0.00; 0.00
6723674.544001; 0.00; 0.00; 0.00
6740567.413000; 0.00; 0.00; 0.00
6755055.062000; 0.00; 0.00; 0.00
6771989.379999; 0.00; 0.00; 0.00
6786500.169001; 0.00; 0.00; 0.00
6803441.962000; 0.00; 0.00; 0.00
6820342.959002; 0.00; 0.00; 0.00
6834825.618999; 0.00; 0.00; 0.00
6851802.069000; 0.00; 0.00; 0.00
6866505.224998; 0.00; 0.00; 0.00
6883477.335001; 0.00; 0.00; 0.00
6900394.528000; 0.00; 0.00; 0.00
6914919.009998; 0.00; 0.00; 0.00
6931835.070002; 0.00; 0.00; 0.00
6948999.608000; 0.00; 0.00; 0.00
6963096.208000; 0.01; 0.00; 0.00
6980112.439001; 0.01; 0.00; 0.00
6997064.728001; 0.01; 0.00; 0.00
7010826.517000; 0.02; 0.00; 0.00
7027885.810001; 0.02; 0.00; 0.00
7045021.489000; 0.03; 0.00; 0.00
7058774.899000; 0.03; 0.00; 0.00
7075715.153999; 0.04; 0.00; 0.00
7092669.134001; 0.04; 0.00; 0.00
7107268.190001; 0.04; 0.00; 0.00
7123230.653000; 0.05; 0.00; 0.00
7140176.095999; 0.05; 0.00; 0.00
7154720.580999; 0.06; 0.00; 0.00
7171633.938000; 0.06; 0.00; 0.00
7188536.434999; 0.06; 0.00; 0.00
7203013.494999; 0.07; 0.00; 0.00
7219913.579000; 0.07; 0.00; 0.00
7234567.672001; 0.08; 0.00; 0.00
7251486.146000; 0.08; 0.00; 0.00
7268389.445000; 0.09; 0.00; 0.00
7282624.996000; 0.09; 0.00; 0.00
7299495.217999; 0.09; 0.00; 0.00
7316396.250999; 0.10; 0.00; 0.00
7331231.969999; 0.10; 0.00; 0.00
7348325.468000; 0.11; 0.00; 0.00
7363093.204000; 0.11; 0.00; 0.00
7380070.758999; 0.12; 0.00; 0.00
7394856.294001; 0.12; 0.00; 0.00
7411836.533001; 0.12; 0.00; 0.00
7426641.011999; 0.13; 0.00; 0.00
7443673.524000; 0.13; 0.00; 0.00
7460703.676001; 0.14; 0.00; 0.00
7475302.324001; 0.14; 0.00; 0.00
7492380.786999; 0.15; 0.00; 0.00
7509348.256001; 0.15; 0.00; 0.00
7523117.500000; 0.15; 0.00; 0.00
7540052.146002; 0.16; 0.00; 0.00
7554629.088001; 0.16; 0.00; 0.00
7571526.778999; 0.17; 0.00; 0.00
7588544.284000; 0.17; 0.00; 0.00
7605475.191000; 0.18; 0.00; 0.00
7619393.284000; 0.18; 0.00; 0.00
7636460.771000; 0.18; 0.00; 0.00
7653415.452002; 0.19; 0.00; 0.00
7667336.870001; 0.19; 0.00; 0.00
7684288.157000; 0.20; 0.00; 0.00
7701548.922998; 0.20; 0.00; 0.00
7715448.774000; 0.20; 0.00; 0.00
7732562.594999; 0.21; 0.00; 0.00
7747306.452999; 0.21; 0.00; 0.00
7764358.146000; 0.22; 0.00; 0.00
7778675.039000; 0.22; 0.00; 0.00
7795647.172001; 0.23; 0.00; 0.00
7812594.768000; 0.23; 0.00; 0.00
7827214.679001; 0.23; 0.00; 0.00
7844176.641001; 0.24; 0.00; 0.00
7858904.504000; 0.24; 0.00; 0.00
7875864.057001; 0.25; 0.00; 0.00
7892872.154001; 0.25; 0.00; 0.00
7907166.647001; 0.25; 0.00; 0.00
7924530.778999; 0.26; 0.00; 0.00
7941581.995001; 0.26; 0.00; 0.00
7955387.742001; 0.27; 0.00; 0.00
7972316.177999; 0.27; 0.00; 0.00
7986911.650002; 0.28; 0.00; 0.00
8003954.546000; 0.28; 0.00; 0.00
8018551.689001; 0.28; 0.00; 0.00
8035627.145000; 0.29; 0.00; 0.00
8050487.959000; 0.29; 0.00; 0.00
8067402.674000; 0.30; 0.00; 0.00
8084351.740000; 0.30; 0.00; 0.00
8098914.385000; 0.31; 0.00; 0.00
8115866.511999; 0.31; 0.00; 0.00
8131824.066000; 0.31; 0.00; 0.06
8146487.907000; 0.32; 0.00; 0.12
8163404.308001; 0.32; 0.00; 0.20
8180321.913000; 0.33; 0.00; 0.27
8195232.892000; 0.33; 0.00; 0.33
8212277.795000; 0.33; 0.00; 0.41
8226930.958000; 0.34; 0.00; 0.47
8243842.885000; 0.34; 0.00; 0.55
8258521.320999; 0.35; 0.00; 0.61
8275423.066999; 0.35; 0.00; 0.68
8292335.188000; 0.36; 0.00; 0.76
8306965.204000; 0.36; 0.00; 0.82
8323875.504999; 0.36; 0.00; 0.89
8338470.726999; 0.37; 0.00; 0.95
8355380.037001; 0.37; 0.00; 1.03
8372336.952002; 0.38; 0.00; 1.10
8387096.182001; 0.38; 0.00; 1.17
8404054.001001; 0.38; 0.00; 1.24
8418731.660000; 0.39; 0.00; 1.30
8435914.218000; 0.39; 0.00; 1.38
8453078.254000; 0.40; 0.00; 1.45
8466946.423000; 0.40; 0.00; 1.51
8483942.302999; 0.41; 0.00; 1.58
8498666.691000; 0.41; 0.00; 1.65
8515665.815001; 0.41; 0.00; 1.72
8532642.949001; 0.42; 0.00; 1.80
8547161.235001; 0.42; 0.00; 1.86
8564158.462000; 0.43; 0.00; 1.93
8578695.203001; 0.43; 0.00; 2.00
8595705.049999; 0.43; 0.00; 2.07
8612697.321001; 0.44; 0.00; 2.14
8627283.188999; 0.44; 0.00; 2.21
8644354.812000; 0.45; 0.00; 2.28
8659152.408001; 0.45; 0.00; 2.34
8676226.855000; 0.46; 0.00; 2.42
8693261.392000; 0.46; 0.00; 2.49
8707106.413000; 0.46; 0.00; 2.55
8724155.851002; 0.47; 0.00; 2.63
8738751.770000; 0.47; 0.00; 2.69
8755762.969999; 0.48; 0.00; 2.76
8772743.093000; 0.48; 0.00; 2.84
8786673.125999; 0.48; 0.00; 2.90
8803696.046001; 0.49; 0.00; 2.97
8818480.329000; 0.49; 0.00; 3.03
8835529.028999; 0.50; 0.01; 3.11
8852517.059000; 0.50; 0.01; 3.18
8867174.561001; 0.51; 0.01; 3.24
8884235.091999; 0.51; 0.01; 3.32
8898941.820999; 0.51; 0.01; 3.38
8915923.783001; 0.52; 0.01; 3.46
8932953.487001; 0.52; 0.01; 3.53
8946764.510000; 0.53; 0.01; 3.59
8963815.240000; 0.53; 0.01; 3.66
8978569.185999; 0.53; 0.01; 3.73
8995523.434000; 0.54; 0.01; 3.80
9012519.402000; 0.54; 0.01; 3.87
9029511.943998; 0.55; 0.01; 3.95
9043340.531000; 0.55; 0.01; 4.01
9060383.586000; 0.56; 0.01; 4.08
9077391.125000; 0.56; 0.01; 4.16
9091225.366001; 0.56; 0.01; 4.22
9108235.753000; 0.57; 0.01; 4.29
9124955.094000; 0.57; 0.01; 5.12
9138824.195000; 0.57; 0.01; 6.11
9155848.772001; 0.58; 0.01; 7.31
9172986.639999; 0.58; 0.01; 8.53
9186927.424000; 0.58; 0.01; 9.52
9204031.395000; 0.59; 0.01; 10.73
9221065.691000; 0.59; 0.01; 11.94
9235040.995001; 0.59; 0.01; 12.93
9252031.112000; 0.60; 0.01; 14.14
9269037.075001; 0.60; 0.02; 15.34
9282919.373001; 0.60; 0.02; 16.33
9299924.247999; 0.61; 0.02; 17.54
9316921.215000; 0.61; 0.02; 18.74
9331017.914000; 0.61; 0.02; 19.74
9348017.381001; 0.62; 0.02; 20.95
9362696.416000; 0.62; 0.02; 21.99
9379698.635000; 0.62; 0.02; 23.20
9396700.313999; 0.63; 0.02; 24.40
9411359.962000; 0.63; 0.03; 25.44
9428368.463001; 0.63; 0.03; 26.65
9442861.226000; 0.63; 0.03; 27.68
9459871.786001; 0.64; 0.03; 28.88
9476850.918001; 0.64; 0.03; 30.09
9491379.809000; 0.64; 0.03; 31.12
9508401.335001; 0.65; 0.04; 32.33
9523340.761999; 0.65; 0.04; 33.39
9540360.082001; 0.65; 0.04; 34.59
9557347.281000; 0.65; 0.04; 35.80
9571185.142000; 0.66; 0.04; 36.78
9588171.330000; 0.66; 0.04; 37.99
9603030.580000; 0.66; 0.05; 39.04
9620030.407000; 0.67; 0.05; 40.25
9637056.626999; 0.67; 0.05; 41.45
9651030.094000; 0.67; 0.05; 42.45
9668053.301001; 0.67; 0.06; 43.65
9682917.239000; 0.67; 0.06; 44.71
9699950.197001; 0.68; 0.06; 45.92
9717173.903000; 0.68; 0.06; 47.14
9730962.701000; 0.68; 0.06; 48.12
9748009.428999; 0.68; 0.07; 49.33
9764966.997999; 0.69; 0.07; 50.53
9778775.858999; 0.69; 0.07; 51.51
9795758.637999; 0.69; 0.08; 52.71
9812978.202000; 0.69; 0.08; 53.94
9826824.827002; 0.69; 0.08; 54.92
9843869.907001; 0.70; 0.08; 56.13
9858512.743999; 0.70; 0.09; 57.17
9875540.327000; 0.70; 0.09; 58.38
9892582.770000; 0.70; 0.09; 59.59
9907209.939999; 0.70; 0.09; 60.62
9924209.067999; 0.70; 0.10; 61.83
9938862.181002; 0.71; 0.10; 62.87
9955831.282000; 0.71; 0.10; 64.07
9972835.108999; 0.71; 0.11; 65.28
9986705.427000; 0.71; 0.11; 66.26
10003770.448000; 0.71; 0.11; 67.47
10018545.066000; 0.71; 0.12; 68.52
10035555.737000; 0.71; 0.12; 69.73
10052569.243999; 0.72; 0.12; 70.94
10067427.130001; 0.72; 0.12; 71.99
10084509.084002; 0.72; 0.13; 73.20
10099225.679001; 0.72; 0.13; 74.25
10116224.400000; 0.72; 0.13; 75.45
10132238.740002; 0.72; 0.14; 75.60
10147046.882000; 0.72; 0.14; 75.60
10164050.933001; 0.72; 0.15; 75.60
10178860.764000; 0.72; 0.15; 75.60
10195917.640999; 0.72; 0.15; 75.60
10212939.369001; 0.73; 0.16; 75.60
10226745.097000; 0.73; 0.16; 75.60
10243791.108002; 0.73; 0.17; 75.60
10258661.978001; 0.73; 0.17; 75.60
10275658.302000; 0.73; 0.17; 75.60
10292671.952999; 0.73; 0.18; 75.60
10306693.438000; 0.73; 0.18; 75.60
10323693.005001; 0.73; 0.19; 75.60
10338545.709000; 0.73; 0.19; 75.60
10355518.385000; 0.73; 0.20; 75.60
10372516.217999; 0.74; 0.20; 75.60
10389553.611000; 0.74; 0.20; 75.60
10403380.077002; 0.74; 0.21; 75.60
10420386.201000; 0.74; 0.21; 75.60
10437381.854000; 0.74; 0.22; 75.60
10451545.580000; 0.74; 0.22; 75.60
10468498.330000; 0.74; 0.22; 75.60
10483127.862000; 0.74; 0.23; 75.60
10500049.064999; 0.74; 0.23; 75.60
10514767.670000; 0.75; 0.24; 75.60
10531823.174000; 0.75; 0.24; 75.60
10548832.690001; 0.75; 0.24; 75.60
10562663.873001; 0.75; 0.25; 75.60
10579709.273001; 0.75; 0.25; 75.60
10594783.723001; 0.75; 0.26; 75.60
10611921.049002; 0.75; 0.26; 75.60
10629052.281000; 0.75; 0.27; 75.60
10643185.312000; 0.75; 0.27; 75.60
10660269.393000; 0.75; 0.27; 75.60
10674928.051001; 0.76; 0.28; 75.60
10692240.199001; 0.76; 0.28; 75.60
10706812.216999; 0.76; 0.29; 75.60
10723837.106001; 0.76; 0.29; 75.60
10740908.645000; 0.76; 0.29; 75.60
10754706.039000; 0.76; 0.30; 75.60
10771707.947001; 0.76; 0.30; 75.60
10788713.070000; 0.76; 0.31; 75.60
10803289.763000; 0.76; 0.31; 75.60
10820366.580000; 0.77; 0.31; 75.60
10835081.961000; 0.77; 0.32; 75.60
10852038.011000; 0.77; 0.32; 75.60
10866846.381001; 0.77; 0.33; 75.60
10883736.151999; 0.77; 0.33; 75.60
10900645.872002; 0.77; 0.33; 75.60
10915268.037001; 0.77; 0.34; 75.60
10932187.682001; 0.77; 0.34; 75.60
10946854.675001; 0.77; 0.35; 75.60
10963736.896000; 0.77; 0.35; 75.60
10978434.791000; 0.78; 0.35; 75.60
10995348.387999; 0.78; 0.36; 75.60
11012280.535000; 0.78; 0.36; 75.60
11026904.359001; 0.78; 0.37; 75.60
11043908.914999; 0.78; 0.37; 75.60
11058622.287001; 0.78; 0.38; 75.60
11075525.729000; 0.78; 0.38; 75.60
11092494.723001; 0.78; 0.38; 75.60
11107202.764000; 0.78; 0.39; 75.60
11123224.142000; 0.79; 0.39; 75.60
11140220.792000; 0.79; 0.40; 75.60
11154975.397001; 0.79; 0.40; 75.60
11171958.464001; 0.79; 0.40; 75.60
11186731.910000; 0.79; 0.41; 75.60
11203741.425001; 0.79; 0.41; 75.60
11220709.309000; 0.79; 0.42; 75.60
11235267.212999; 0.79; 0.42; 75.60
11252225.124001; 0.79; 0.42; 75.60
11266835.164000; 0.79; 0.43; 75.60
11283735.101999; 0.80; 0.43; 75.60
11300692.215000; 0.80; 0.44; 75.60
11315377.275000; 0.80; 0.44; 75.60
11332298.941000; 0.80; 0.45; 75.60
11346889.358000; 0.80; 0.45; 75.60
11363796.536001; 0.80; 0.45; 75.60
11380708.633999; 0.80; 0.46; 75.60
11395269.167999; 0.80; 0.46; 75.60
11412176.191000; 0.80; 0.47; 75.60
11426719.035999; 0.81; 0.47; 75.60
11443639.767000; 0.81; 0.47; 75.60
11460548.324001; 0.81; 0.48; 75.60
11475205.501001; 0.81; 0.48; 75.60
11492140.417999; 0.81; 0.49; 75.60
11506873.198000; 0.81; 0.49; 75.60
11523776.900002; 0.81; 0.49; 75.60
11540677.711000; 0.81; 0.50; 75.60
11555393.316000; 0.81; 0.50; 75.60
11572296.671000; 0.81; 0.51; 75.60
11586972.238998; 0.82; 0.51; 75.60
11603907.417000; 0.82; 0.51; 75.60
11618519.376999; 0.82; 0.52; 75.60
11635475.597000; 0.82; 0.52; 75.60
11652589.295000; 0.82; 0.53; 75.60
11667274.504002; 0.82; 0.53; 75.60
11684222.254000; 0.82; 0.54; 75.60
11698858.694000; 0.82; 0.54; 75.60
11715846.979000; 0.82; 0.54; 75.60
11732828.510000; 0.83; 0.55; 75.60
11746786.478001; 0.83; 0.55; 75.60
11764468.025999; 0.83; 0.56; 75.60
11779318.022001; 0.83; 0.56; 75.60
11796429.393000; 0.83; 0.56; 75.60
11810765.989000; 0.83; 0.57; 75.60
11827767.279001; 0.83; 0.57; 75.60
11842599.151001; 0.83; 0.58; 75.60
11859596.059000; 0.83; 0.58; 75.60
11876590.535000; 0.83; 0.58; 75.60
11890856.973001; 0.84; 0.59; 75.60
11907866.884998; 0.84; 0.59; 75.60
11922718.260000; 0.84; 0.60; 75.60
11939714.719999; 0.84; 0.60; 75.60
11956731.909000; 0.84; 0.60; 75.60
11970828.799000; 0.84; 0.61; 75.60
11988053.500999; 0.84; 0.61; 75.60
12005004.928999; 0.84; 0.62; 75.60
12018797.002001; 0.84; 0.62; 75.60
12035741.758999; 0.85; 0.63; 75.60
12052669.326000; 0.85; 0.63; 75.60
12067342.525000; 0.85; 0.63; 75.60
12084277.827999; 0.85; 0.64; 75.60
12098831.668001; 0.85; 0.64; 75.60
12115735.619001; 0.85; 0.65; 75.60
12131666.962000; 0.85; 0.65; 76.70
12148571.739000; 0.85; 0.65; 78.04
12162685.103001; 0.85; 0.65; 79.15
12179593.587000; 0.85; 0.66; 80.49
12196536.192001; 0.85; 0.66; 81.84
12211015.975000; 0.85; 0.66; 82.98
12227947.049000; 0.85; 0.67; 84.32
12244870.082001; 0.85; 0.67; 85.66
12258617.163000; 0.85; 0.67; 86.75
12275757.309999; 0.85; 0.68; 88.11
12292715.934000; 0.86; 0.68; 89.45
12307398.656000; 0.86; 0.68; 90.62
12324514.579000; 0.86; 0.69; 91.97
12339148.226999; 0.85; 0.69; 93.13
12356039.366001; 0.85; 0.69; 94.47
12370739.327999; 0.85; 0.70; 95.63
12387724.434999; 0.85; 0.70; 96.98
12404695.206999; 0.85; 0.70; 98.32
12419381.404001; 0.85; 0.71; 99.49
12436297.983000; 0.85; 0.71; 100.82
12450766.090000; 0.85; 0.71; 101.97
12467727.696001; 0.85; 0.72; 103.31
12484678.210999; 0.85; 0.72; 104.66
12499265.577000; 0.85; 0.72; 105.81
12516178.331001; 0.85; 0.72; 107.15
12530580.045000; 0.85; 0.73; 108.29
12547484.674000; 0.85; 0.73; 109.63
12564400.405001; 0.85; 0.73; 110.97
12579016.955000; 0.84; 0.74; 112.13
12595982.624001; 0.84; 0.74; 113.47
12610526.278000; 0.84; 0.74; 114.62
12627450.333000; 0.84; 0.75; 115.96
12644407.552999; 0.84; 0.75; 117.31
12658958.714001; 0.84; 0.75; 118.46
12675864.747002; 0.84; 0.75; 119.80
12690488.387999; 0.83; 0.76; 120.96
12707428.002001; 0.83; 0.76; 122.30
12724544.892000; 0.83; 0.76; 123.65
12738521.969000; 0.83; 0.76; 124.76
12755547.950001; 0.83; 0.77; 126.11
12772580.406000; 0.83; 0.77; 127.46
12786549.709000; 0.82; 0.77; 128.56
12803632.271000; 0.82; 0.78; 129.92
12820715.160000; 0.82; 0.78; 131.27
12834585.263000; 0.82; 0.78; 132.37
12851637.826000; 0.82; 0.78; 133.72
12868755.127001; 0.81; 0.78; 135.07
12883292.309000; 0.81; 0.79; 136.23
12900297.507000; 0.81; 0.79; 137.57
12915049.596001; 0.81; 0.79; 138.74
12932043.841999; 0.80; 0.79; 140.09
12949095.573000; 0.80; 0.80; 141.44
12962964.082001; 0.80; 0.80; 142.53
12980038.102001; 0.80; 0.80; 143.89
12997104.720999; 0.79; 0.80; 145.24
13011028.189001; 0.79; 0.80; 146.34
13028058.861000; 0.79; 0.80; 147.69
13042780.609001; 0.79; 0.81; 148.86
13059800.586000; 0.78; 0.81; 150.21
13074579.617001; 0.78; 0.81; 151.38
13091633.767000; 0.78; 0.81; 152.73
13108589.743999; 0.77; 0.81; 154.07
13122967.642000; 0.77; 0.81; 154.73
13140040.077999; 0.77; 0.81; 155.17
13154816.813999; 0.78; 0.81; 155.56
13171806.834002; 0.78; 0.81; 156.00
13186693.386999; 0.78; 0.81; 156.38
13203736.694000; 0.78; 0.81; 156.83
13220745.914000; 0.78; 0.81; 157.27
13235555.658001; 0.78; 0.81; 157.65
13252602.244999; 0.78; 0.81; 158.10
13267424.131001; 0.78; 0.81; 158.48
13284414.908001; 0.78; 0.81; 158.92
13299261.699001; 0.78; 0.81; 159.31
13316261.479000; 0.79; 0.81; 159.75
13331272.105000; 0.79; 0.81; 160.14
13348386.352001; 0.79; 0.81; 160.59
13362436.048000; 0.79; 0.81; 160.95
13379507.021999; 0.79; 0.81; 161.39
13396521.642000; 0.79; 0.81; 161.84
13411288.226999; 0.79; 0.81; 162.22
13428377.297998; 0.79; 0.81; 162.66
13443102.254000; 0.79; 0.80; 163.05
13460112.586000; 0.80; 0.80; 163.49
13474910.813999; 0.80; 0.80; 163.87
13491931.979000; 0.80; 0.80; 164.32
13506604.183001; 0.80; 0.80; 164.70
13523751.640999; 0.80; 0.80; 165.14
13540766.883999; 0.80; 0.80; 165.59
13555421.018000; 0.80; 0.80; 165.97
13572423.414999; 0.80; 0.80; 166.41
13587169.131001; 0.80; 0.80; 166.79
13604504.161001; 0.81; 0.80; 167.24
13619459.305000; 0.81; 0.80; 167.63
13636451.160000; 0.81; 0.80; 168.07
13650674.580999; 0.81; 0.80; 168.44
13667736.534000; 0.81; 0.80; 168.88
13684751.882999; 0.81; 0.80; 169.33
13698887.298000; 0.81; 0.80; 169.69
13716009.147001; 0.81; 0.80; 170.14
13730851.609999; 0.81; 0.80; 170.52
13747842.955000; 0.82; 0.80; 170.97
13764857.261002; 0.82; 0.80; 171.41
13778725.712000; 0.82; 0.80; 171.77
13795886.673000; 0.82; 0.80; 172.21
13812940.513000; 0.82; 0.80; 172.66
13826905.703001; 0.82; 0.80; 173.02
13843904.226999; 0.82; 0.80; 173.46
13858659.525999; 0.82; 0.80; 173.85
13875685.991001; 0.82; 0.80; 174.29
13892730.908001; 0.83; 0.80; 174.73
13907360.358000; 0.83; 0.80; 175.11
13924359.267000; 0.83; 0.80; 175.55
13939128.510000; 0.83; 0.80; 175.94
13956172.143000; 0.83; 0.80; 176.38
