t; x; y; theta
42275005.313000; -0.36; 0.22; 178.66
42292622.691998; -0.36; 0.22; 178.66
42306835.911999; -0.36; 0.22; 178.66
42324830.293999; -0.36; 0.22; 178.66
42339210.253002; -0.36; 0.22; 178.66
42356879.768002; -0.36; 0.22; 178.66
42370971.689999; -0.36; 0.22; 178.66
42388473.654003; -0.36; 0.22; 178.66
42402972.210999; -0.36; 0.22; 178.66
42420014.244003; -0.36; 0.22; 178.66
42434922.473000; -0.36; 0.22; 178.66
42452387.007000; -0.36; 0.22; 178.66
42466605.765999; -0.36; 0.22; 178.66
42483915.340000; -0.36; 0.22; 178.66
42501489.990002; -0.36; 0.22; 178.66
42515562.966999; -0.36; 0.22; 178.66
42532896.199001; -0.36; 0.22; 178.66
42546970.945999; -0.36; 0.22; 178.66
42564298.472000; -0.36; 0.22; 178.66
42579101.124001; -0.36; 0.22; 178.66
42596616.955002; -0.36; 0.22; 178.66
42611597.447002; -0.36; 0.22; 178.66
42626864.586998; -0.36; 0.22; 178.66
42644635.471001; -0.36; 0.22; 178.66
42659802.295002; -0.36; 0.22; 178.66
42675064.343002; -0.36; 0.22; 178.66
42692488.965000; -0.36; 0.22; 178.66
42707048.775997; -0.36; 0.22; 178.66
42724742.404999; -0.36; 0.22; 178.66
42739171.970997; -0.36; 0.22; 178.66
42756685.659000; -0.36; 0.22; 178.66
42771086.576000; -0.36; 0.22; 178.66
42788649.884003; -0.36; 0.22; 178.66
42803083.909000; -0.36; 0.22; 178.66
42820581.703999; -0.36; 0.22; 178.66
42835014.106998; -0.36; 0.22; 178.66
42852719.833000; -0.36; 0.22; 178.66
42867084.827999; -0.36; 0.22; 178.66
42884295.444000; -0.36; 0.22; 178.66
42899084.638000; -0.36; 0.22; 178.66
42916263.105999; -0.36; 0.22; 178.66
42931186.533001; -0.36; 0.22; 178.66
42948421.207001; -0.36; 0.22; 178.66
42962921.590000; -0.36; 0.22; 178.66
42980209.668999; -0.36; 0.22; 178.66
42994817.470001; -0.36; 0.22; 178.66
43012018.341999; -0.36; 0.22; 178.66
43029528.591000; -0.36; 0.22; 178.66
43043562.282001; -0.36; 0.22; 178.66
43060849.182003; -0.36; 0.22; 178.66
43075173.838997; -0.36; 0.22; 178.66
43092347.447998; -0.36; 0.22; 178.66
43106893.368999; -0.36; 0.22; 178.66
43124670.084000; -0.36; 0.22; 178.66
43139605.332001; -0.36; 0.22; 178.66
43154723.060001; -0.37; 0.22; 178.66
43171958.125999; -0.37; 0.22; 178.66
43187202.799999; -0.37; 0.22; 178.66
43204766.463001; -0.37; 0.22; 178.66
43219080.058998; -0.37; 0.22; 178.66
43236923.119003; -0.37; 0.22; 178.66
43251272.456001; -0.37; 0.22; 178.66
43268718.448002; -0.37; 0.22; 178.66
43283107.835999; -0.37; 0.22; 178.66
43301173.112003; -0.37; 0.22; 178.66
43315283.865002; -0.37; 0.22; 178.66
43332676.544998; -0.37; 0.22; 178.66
43346782.480000; -0.37; 0.22; 178.66
43364055.257000; -0.37; 0.22; 178.66
43378994.285000; -0.37; 0.22; 178.66
43396648.898998; -0.37; 0.22; 178.66
43410937.579998; -0.37; 0.22; 178.66
43427416.390999; -0.37; 0.22; 178.66
43444730.514000; -0.37; 0.22; 178.66
43459242.755001; -0.37; 0.22; 178.66
43476448.912998; -0.37; 0.22; 178.66
43490735.914001; -0.37; 0.22; 178.66
43508107.364998; -0.37; 0.22; 178.66
43522984.189999; -0.37; 0.22; 178.66
43540224.797001; -0.37; 0.22; 178.66
43555337.100998; -0.37; 0.22; 178.66
43572569.300999; -0.37; 0.22; 178.66
43586878.266998; -0.37; 0.22; 178.66
43604115.332001; -0.37; 0.22; 178.66
43619163.805000; -0.37; 0.22; 178.66
43636403.389000; -0.37; 0.22; 178.66
43651083.929996; -0.37; 0.22; 178.66
43668358.799999; -0.37; 0.22; 178.66
43682607.891003; -0.37; 0.22; 178.66
43699854.749001; -0.37; 0.22; 178.66
43717136.214001; -0.37; 0.22; 178.66
43731530.056000; -0.37; 0.22; 178.66
43748895.838001; -0.37; 0.22; 178.66
43763094.607002; -0.37; 0.22; 178.66
43780276.765999; -0.37; 0.22; 178.66
43797618.993999; -0.37; 0.22; 178.66
43811642.235001; -0.37; 0.22; 178.66
43828974.416000; -0.37; 0.22; 178.66
43843196.009003; -0.37; 0.22; 178.66
43860411.898998; -0.37; 0.22; 178.66
43874518.322002; -0.37; 0.22; 178.66
43891823.010998; -0.37; 0.22; 178.66
43906893.208000; -0.37; 0.22; 178.66
43924165.755001; -0.37; 0.22; 178.66
43941504.211002; -0.37; 0.22; 178.66
43955552.520000; -0.37; 0.22; 178.66
43973030.409000; -0.37; 0.22; 178.66
43987318.639999; -0.37; 0.22; 178.66
44004657.849998; -0.37; 0.22; 178.66
44019068.973000; -0.37; 0.22; 178.66
44036377.980000; -0.37; 0.22; 178.66
44053657.394001; -0.37; 0.22; 178.66
44067756.431999; -0.37; 0.22; 178.66
44082955.265999; -0.37; 0.22; 178.66
44100332.494999; -0.37; 0.22; 178.66
44117633.281998; -0.37; 0.22; 178.66
44131702.434002; -0.37; 0.22; 178.66
44146899.291000; -0.37; 0.22; 178.66
44164154.473000; -0.37; 0.22; 178.66
44178819.803001; -0.37; 0.22; 178.66
44196452.871002; -0.37; 0.22; 178.66
44211440.820000; -0.37; 0.22; 178.66
44228695.919003; -0.37; 0.22; 178.66
44242956.826000; -0.37; 0.22; 178.66
44260232.353001; -0.37; 0.22; 178.66
44277424.835999; -0.37; 0.22; 178.66
44291519.701000; -0.37; 0.22; 178.66
44308768.145000; -0.37; 0.22; 178.66
44323408.184002; -0.37; 0.22; 178.66
44338734.974998; -0.37; 0.22; 178.66
44356204.216999; -0.37; 0.22; 178.66
44373434.067001; -0.37; 0.22; 178.66
44387874.475998; -0.37; 0.22; 178.66
44402977.374001; -0.37; 0.22; 178.66
44420479.973999; -0.37; 0.22; 178.66
44435402.418999; -0.37; 0.22; 178.66
44452674.255001; -0.37; 0.22; 178.66
44466923.319000; -0.37; 0.22; 178.66
44484324.499001; -0.37; 0.22; 178.66
44499473.757999; -0.37; 0.22; 178.66
44514630.698002; -0.37; 0.22; 178.66
44532072.646000; -0.37; 0.22; 178.66
44546972.488998; -0.37; 0.22; 178.66
44564542.286999; -0.37; 0.22; 178.66
44579397.695999; -0.37; 0.22; 178.66
44597148.188999; -0.37; 0.22; 178.66
44611278.897999; -0.37; 0.22; 178.66
44629054.123001; -0.37; 0.22; 178.66
44643437.966000; -0.37; 0.22; 178.66
44660722.575001; -0.37; 0.22; 178.66
44675093.709999; -0.37; 0.22; 178.66
44692674.355000; -0.37; 0.22; 178.66
44707057.255001; -0.37; 0.22; 178.66
44725092.845001; -0.37; 0.22; 178.66
44739502.504002; -0.37; 0.22; 178.66
44757272.378998; -0.37; 0.22; 178.66
44771494.928001; -0.37; 0.22; 178.66
44789259.365997; -0.37; 0.22; 178.66
44803495.533001; -0.37; 0.22; 178.66
44820576.125000; -0.37; 0.22; 178.66
44834540.646000; -0.37; 0.22; 178.66
44852263.672001; -0.37; 0.22; 178.66
44867495.410999; -0.37; 0.22; 178.66
44885003.023003; -0.37; 0.22; 178.66
44899133.917000; -0.37; 0.22; 178.66
44916704.451000; -0.37; 0.22; 178.66
44931565.884998; -0.37; 0.22; 178.66
44946895.231003; -0.37; 0.22; 178.66
44964311.184002; -0.37; 0.22; 178.66
44981699.554001; -0.37; 0.22; 178.66
44996216.422001; -0.37; 0.22; 178.66
45011678.581001; -0.37; 0.22; 178.66
45027089.276001; -0.37; 0.22; 178.66
45044588.631001; -0.37; 0.22; 178.66
45058786.536999; -0.37; 0.22; 178.66
45076094.896000; -0.37; 0.22; 178.66
45091315.882999; -0.37; 0.22; 178.66
45109133.148003; -0.37; 0.22; 178.66
45123415.058002; -0.37; 0.22; 178.66
45140843.618999; -0.37; 0.22; 178.66
45154739.945999; -0.37; 0.22; 178.66
45172087.182999; -0.37; 0.22; 178.66
45187289.768002; -0.37; 0.22; 178.66
45205292.411999; -0.37; 0.22; 178.66
45219926.590000; -0.37; 0.22; 178.66
45235183.938999; -0.37; 0.22; 178.66
45252955.480999; -0.37; 0.22; 178.66
45267509.727001; -0.37; 0.22; 178.66
45284992.992001; -0.37; 0.22; 178.66
45299048.079998; -0.37; 0.22; 178.66
45316237.825001; -0.37; 0.22; 178.66
45331287.217999; -0.37; 0.22; 178.66
45348604.556000; -0.37; 0.22; 178.66
45362618.380001; -0.37; 0.22; 178.66
45380204.296001; -0.37; 0.22; 178.66
45395511.510998; -0.37; 0.22; 178.66
45413055.105999; -0.37; 0.22; 178.66
45427223.487000; -0.37; 0.22; 178.66
45444647.775997; -0.37; 0.22; 178.66
45459051.259998; -0.37; 0.22; 178.66
45476445.109001; -0.37; 0.22; 178.66
45491083.341000; -0.37; 0.22; 178.66
45508576.316998; -0.37; 0.22; 178.66
45522933.734001; -0.37; 0.22; 178.66
45540092.590000; -0.37; 0.22; 178.66
45555138.118999; -0.37; 0.22; 178.66
45572933.981998; -0.37; 0.22; 178.66
45587191.896000; -0.37; 0.22; 178.66
45604888.378002; -0.37; 0.22; 178.66
45619313.279999; -0.37; 0.22; 178.66
45637017.849998; -0.37; 0.22; 178.66
45651073.804001; -0.37; 0.22; 178.66
45668586.091999; -0.37; 0.22; 178.66
45683058.420998; -0.37; 0.22; 178.66
45700363.174000; -0.37; 0.22; 178.66
45714661.353001; -0.37; 0.22; 178.66
45732543.625000; -0.37; 0.22; 178.66
45747026.950001; -0.37; 0.22; 178.66
45764641.134998; -0.37; 0.22; 178.66
45778931.091999; -0.37; 0.22; 178.66
45796522.239002; -0.37; 0.22; 178.66
45811653.342999; -0.37; 0.22; 178.66
45826917.082996; -0.37; 0.22; 178.66
45844732.927002; -0.37; 0.22; 178.66
